,Headline,url,text_responses
1185,"For Parkland students, reminders of deadly shooting are 'everywhere you go'",anonymous-source/all_shooting_images_newest/10548.jpg,"[{'emotion': 'Sadness', 'intensity': '5', 'reason': 'why should students need to worried about this? they actually can enjoy their school life! Because of the gun violence, they need to live under fear, i feel so sorry about them.  '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I imagine the shooting was all they could think about for a long time. '}, {'emotion': 'Sadness', 'intensity': '2', 'reason': ""I feel sorry for students in Parkland. I hope they won't have mental problems because of gun violence. ""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'I feel bad for the students to be reminded of something traumatic every time.'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'why should students need to worried about this? they actually can enjoy their school life! Because of the gun violence, they need to live under fear, i feel so sorry about them.  '}, {'emotion': 'Sadness', 'intensity': '5', 'reason': ""it's extremely sad to walk around and be reminded of your trauma and it's something that I can relate to""}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'this is fearsome.'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'i feel sad for the trauma that these parkland school shooting survivors are going through'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'students need to fear for their lives in academic environemnts.'}, {'emotion': 'Fear', 'intensity': '1', 'reason': 'Frightened children grow up to act unpredictably themselves.'}]"
1203,Garden provides place to mourn Las Vegas shooting victims,anonymous-source/all_shooting_images_newest/90343.jpg,"[{'emotion': 'Excitement', 'intensity': '3', 'reason': 'Excitement'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'I felt sad that there are people died due to gun violence '}, {'emotion': 'Awe', 'intensity': '1', 'reason': 'Its about the ""mourn of gun shooting"" and it is not ""gun shooting"" event itself.'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'sorry for the shooting victims and thank you for the garden to provide such a place'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'make me feel good that people acre about shooting victims and people are sharing love with each other '}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""i'm glad there is a place to mourn, but again, no one should have to deal with this""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': ""victims' will be memorize by the future people.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'it is even hard to find a place to mourn for the innocent'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'sad for the lost souls'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'i feel sad for the victims'}]"
1206,This Is Our Lane': Doctors Slam NRA After Chicago Hospital Shooting,anonymous-source/all_shooting_images_newest/110269.jpg,"[{'emotion': 'Excitement', 'intensity': '3', 'reason': 'Excitement'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'this headline is confusing. Also I am sad that another shooting took place, because it means some people die'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'This sentence does not really make sense to me.'}, {'emotion': 'Anger', 'intensity': '2', 'reason': '""This is our Lane"" is a powerful statement.'}, {'emotion': 'Awe', 'intensity': '3', 'reason': ""I don't really understand this headline, and I think I need more information about it to know my feeling.""}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'good on them for slamming the NRA. destroy them'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'gun should be controlled to have less victims occured'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'NRA does not know how it feels to see people die but doctors do, and that is why doctors support gun regulation'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'shootings should not happen in hospitals, in fact anywhere!'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'it is sad to see the doctors revolting'}]"
1208,Assembly passes gun control package,anonymous-source/all_shooting_images_newest/10140.jpg,"[{'emotion': 'Excitement', 'intensity': '3', 'reason': 'Excitement'}, {'emotion': 'Excitement', 'intensity': '4', 'reason': 'I am really happy and excited to see gun control policies had been published '}, {'emotion': 'Excitement', 'intensity': '1', 'reason': 'It helps with preventing gun violence.'}, {'emotion': 'Contentment', 'intensity': '1', 'reason': 'I agree with gun control.'}, {'emotion': 'Amusement', 'intensity': '3', 'reason': ""I think we are safer in a gun-less environment so that we don't have to fear about getting shot just walking on the street.""}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'i dont know how to feel about this.'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'gun control is passed.'}, {'emotion': 'Excitement', 'intensity': '3', 'reason': 'there is finally some changes happening'}, {'emotion': 'Contentment', 'intensity': '4', 'reason': ""it's good for the safety of the community""}, {'emotion': 'Contentment', 'intensity': '4', 'reason': 'I agree with passing gun control package'}]"
1213,Faces Not Forgotten' honors young victims of gun violence in America,anonymous-source/all_shooting_images_newest/90387.jpg,"[{'emotion': 'Excitement', 'intensity': '3', 'reason': 'Excitement'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I felt sad about these young victims. Also I am glad that they will never be forgotten '}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'It mentions about the young victims of gun shooting.'}, {'emotion': 'Sadness', 'intensity': '2', 'reason': 'feel sorry for the young victims in the shooting '}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""I feel sad because young life are lost in gun shots, and those could be prevented if gun controls are more strict. I don't want to see young life left before they can experience this world.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'they will never be forgotten. it is so sad and disgusting that this country has to deal with this many people dying. this many YOUNG people'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'victims are being honor for their sacrifice.'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'there have been so many children being killed'}, {'emotion': 'Awe', 'intensity': '3', 'reason': 'prayers go to those who lost their precious lives at such young age '}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'i feel sorry for the young victims that passed away forever due to gun violence'}]"
1214,Today's talker: Could 'mistreatment' of shooter justify Santa Fe killings?,anonymous-source/all_shooting_images_newest/10629.jpg,"[{'emotion': 'Excitement', 'intensity': '3', 'reason': 'Excitement'}, {'emotion': 'Disgust', 'intensity': '4', 'reason': ""How killing be correct? I don't understand. I am sad for all the people who are killed ""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'the sentence looks sarcastic and unsatisfied.'}, {'emotion': 'Anger', 'intensity': '1', 'reason': 'mistreatment could not be an excuse for shooters'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'I think nothing can justify the Santa Fe killing, and I think this kind of discussion should never exist. it was a really sad event, and we are even talking about can the shooter be justified.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'nothing, NOTHING, justifies murder.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""it can't make lives back even you mistreat the shooter.""}, {'emotion': 'Fear', 'intensity': '3', 'reason': ""an eye for an eye is not applicable in this situation, but how can the victim and the victim's family be compensated.""}, {'emotion': 'Anger', 'intensity': '4', 'reason': 'don\'t whitewash these unforgivable misconducts of the criminals using downplaying words like ""mistreatment""'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'i dont think the shooter can ever be justified'}]"
1215,Paul McCartney attends 'March For Our Lives': I lost my best friend to gun violence,anonymous-source/all_shooting_images_newest/10397.jpg,"[{'emotion': 'Excitement', 'intensity': '3', 'reason': 'Excitement'}, {'emotion': 'Sadness', 'intensity': '5', 'reason': 'I felt extremely sad because some people lost their friend. I can imagine how sad it is. '}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'resonate with the phrase ""lost my best friend.""'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': '""I lost my best friend to gun violence"" is a very emotional and personal statement '}, {'emotion': 'Sadness', 'intensity': '3', 'reason': ""I think any lost of life is sad, no matter how many were lost, each one of victim should be remembered. I also feel sad for his lost of best friend, I can understand what's the feeling of lost a best friend.""}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'it is sad that he lost his best friend (we all know he was talking about John Lennon), it is also awesome seeing someone of his status supporting such an incredible organization'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'he seems to miss his friend a lot.'}, {'emotion': 'Contentment', 'intensity': '3', 'reason': 'more people are giving voices to push the reform'}, {'emotion': 'Sadness', 'intensity': '4', 'reason': 'I love John too, and I stand with Paul'}, {'emotion': 'Sadness', 'intensity': '3', 'reason': 'i feel sorry for Paul McCartney to lost his friends, and it reminds me that gun violence is not far away from our lives.'}]"
1219,These Florida lawmakers accepted money from the National Rifle Association,anonymous-source/all_shooting_images_newest/10776.jpg,"[{'emotion': 'Disgust', 'intensity': '4', 'reason': 'I am not a supporter of guns'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'getting money for gun could kill someone oneday'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'Some lawmakers do not follow the bottom line'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'the movement of money to silence or persuade people is frustrating '}, {'emotion': 'Disgust', 'intensity': '3', 'reason': 'Backed by gun associations'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'Corruption on the expense of people safety. Democracy is not saving people from corruption.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': ""These people are vampires for citizens' blood.""}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'I am disgusted that the NRA is allowed to influence our lawmakers as much as they are. '}, {'emotion': 'Amusement', 'intensity': '3', 'reason': 'this is really ironic'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'Corruption...'}]"
1221,Homemade Guns Are a Much Bigger Threat Than 3D-Printed Firearms,anonymous-source/all_shooting_images_newest/180.jpg,"[{'emotion': 'Fear', 'intensity': '4', 'reason': 'people are making guns at home'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'someone can shoot me when they can easily access to guns'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'gun can made home'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'the headline is scary because it implies the vast types of guns available for people '}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Anyone can get ahold of a weapon'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'Did not know that before. Did not know that guns can be homemade too. Scaring.'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'I fear homemade guns will hurt innocent people again.'}, {'emotion': 'Fear', 'intensity': '3', 'reason': 'I am fearful for how common such cases of homemade guns are. '}, {'emotion': 'Amusement', 'intensity': '3', 'reason': ""I didn't know this fun fact""}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'Almost every gun is a threat'}]"
1227,White Man Accused Of Pulling Gun On Muslim Teens At Minnesota McDonald s,anonymous-source/all_shooting_images_newest/110114.jpg,"[{'emotion': 'Sadness', 'intensity': '5', 'reason': 'there is no need for guns in McDonalds'}, {'emotion': 'Fear', 'intensity': '4', 'reason': 'gunshot against weaker people makes me angry and I am worried if that can happen to me one day'}, {'emotion': 'Sadness', 'intensity': '1', 'reason': 'feel pity and sad for teens'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'the event is just disgusting and concerning. I feel bad that the kids were subject to this event, but anger is the strongest. '}, {'emotion': 'Anger', 'intensity': '5', 'reason': 'In such a developed society islamophobia should not exist'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'Is the KKK rising again? Know this country as such deep racism that motivates a men to kill? '}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'This is racism.'}, {'emotion': 'Disgust', 'intensity': '5', 'reason': 'I am tired of hearing about such racist acts, and hope this man is taken care of by the justice system. '}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'I feel sad for the victims.'}, {'emotion': 'Anger', 'intensity': '3', 'reason': 'WHY'}]"
